155,4411,627,3011
674,6747,946,8426
82,2010,406,3561
944,3382,201,5003
403,7472,678,8507
797,8032,137,3023
678,2566,95,6002
656,216,621,5900
462,1965,932,6560
805,2740,25,5171
236,8162,331,8948
320,3270,390,5612
416,6235,44,7362
296,3785,235,299
792,712,466,4845
284,3875,380,7967
359,213,639,2815
832,8594,583,2895
423,8084,868,6525
921,6225,898,6989
606,8533,262,9909
700,1858,430,5812
404,5696,105,1760
314,578,454,6716
795,6487,865,4034
23,5258,496,4914
117,4151,275,6343
590,6425,730,7650
961,5797,344,38
486,7229,597,6623
943,130,90,63
287,8793,782,3495
366,3656,821,5150
485,2942,919,9201
620,332,511,6759
652,2580,994,2064
142,3292,167,8953
193,2223,270,3391
891,80,729,2894
191,5068,87,3844
493,1179,471,3511
431,7555,130,6127
895,6569,41,5873
734,5220,797,6745
575,2624,670,7124
58,3196,859,4647
45,7505,888,3680
741,8335,998,3287
370,7397,548,8432
184,2348,827,6544
938,6673,903,9112
273,3406,177,1267
497,6244,865,601
853,6999,129,7725
633,4678,997,5418
677,2901,167,9892
890,8953,63,7918
109,9999,231,9192
272,5497,340,7618
336,7638,976,2225
969,2029,533,7180
133,7846,796,2757
995,1381,75,8143
812,196,437,1520
874,9563,716,9780
945,719,513,331
567,8004,332,4656
296,7712,703,2119
185,2446,796,2467
566,6652,7,1441
944,1250,271,7924
486,5550,366,5374
140,7808,783,4391
697,9983,95,1757
434,4775,4,1897
412,2064,874,3081
599,1084,556,4832
686,5372,320,9014
866,6415,131,4045
382,1033,84,5073
430,4268,621,3723
168,2293,147,2931
701,3061,567,2767
857,1370,500,4572
557,3898,857,279
294,9228,313,8153
862,3203,141,8653
977,3319,572,6127
162,4033,761,4723
235,7251,146,5007
516,6034,497,5799
466,4322,11,1331
937,1340,533,7150
300,3918,759,3373
681,1391,993,1769
882,5725,682,5532
398,1269,975,8980
638,4383,336,1815
923,2307,654,8580
468,5084,665,8945
941,4263,22,2487
684,5319,429,8310
925,7369,249,9829
934,9999,49,5178
692,2796,171,370
100,1211,704,4494
918,2572,523,1691
347,4683,291,3452
359,7182,39,1894
409,9580,345,2552
584,8149,675,8516
824,3905,166,206
154,4665,74,5345
969,2780,408,3080
920,9215,99,5136
34,437,332,5591
929,9782,717,9296
360,6639,69,1351
252,1029,898,2907
365,6807,453,2109
170,6816,919,3908
778,9030,298,7290
599,2370,306,2870
773,4844,514,2870
353,4018,18,6537
924,6853,558,3127
791,8720,163,5422
112,9285,26,7722
26,9782,639,6879
435,1725,771,470
943,5977,949,9010
833,2389,407,8174
338,7574,500,3701
658,7393,776,3373
435,8215,104,8384
510,8863,169,8505
261,6894,820,6680
279,181,310,1938
274,4870,190,2008
74,8644,320,6865
119,215,167,3863
486,2697,847,2827
174,7024,39,5462
802,4360,149,5454
30,1933,396,2385
179,7489,833,6129
37,8368,36,6987
419,5390,849,3397
22,5672,613,1396
90,3744,694,7463
747,9503,388,2868
761,1766,499,909
507,7941,106,5727
26,7,358,6486
172,5688,928,6864
185,9925,285,8989
954,1710,452,1871
381,3274,794,8148
741,5943,905,6045
183,6971,175,1403
575,3245,99,421
976,170,666,9688
739,7876,592,811
311,8509,338,9757
367,9500,895,3630
961,3354,599,2247
722,7308,644,5174
199,5437,885,4570
734,6743,546,4200
499,6093,225,6616
654,5208,807,9615
506,9532,578,5097
433,7527,915,2962
266,4421,665,3826
805,835,240,9683
709,5070,353,8992
76,6887,395,7948
868,6389,511,7195
673,1095,369,4737
125,7973,330,4501
867,1969,450,6242
653,3968,435,2282
321,3983,761,759
982,7923,454,1744
580,6161,306,5524
954,6359,303,1030
321,9717,226,7093
485,7836,638,3942
915,4449,658,1200
558,7517,395,4980
820,9380,940,2871
614,512,121,6174
484,9370,556,4469
798,5621,966,3787
232,7319,23,5758
149,4116,841,558
444,8952,95,8801
664,7489,635,2899
449,4343,316,5991
64,4713,878,8206
23,7430,363,1986
479,900,56,7632
331,4528,539,9233
298,2611,8,9619
850,2476,995,8728
680,5296,255,8411
492,3276,709,9530
312,1058,849,1108
81,247,526,9793
423,1064,617,2680
239,1524,115,5681
183,8443,439,2616
313,1201,844,1002
473,3086,421,7008
289,7349,716,8869
459,9775,45,3381
30,772,838,1668
2,8261,44,8984
342,5992,153,4787
849,5137,82,2097
861,4970,37,7563
927,8719,488,4806
435,1656,715,1707
837,1524,127,2276
474,5294,881,7167
813,3199,455,4130
453,4736,963,475
52,2409,501,8579
306,8123,778,5391
752,391,955,9057
240,1401,17,658
81,8580,35,5028
369,8571,114,1560
116,5449,452,1243
1,6446,492,3357
35,855,219,7840
172,521,128,4185
949,3673,379,9030
51,9211,511,3900
828,6661,149,8555
567,9791,349,7456
906,4377,216,1784
524,9769,825,9580
914,9007,321,4765
31,4103,874,5581
653,779,811,9896
192,5138,650,3837
129,9081,377,1197
977,524,167,5374
203,9682,934,3212
820,2642,741,221
214,933,315,399
816,6681,316,5041
25,8719,961,8747
419,7779,863,6522
29,3190,418,3996
441,9,891,8692
972,4199,92,5227
499,591,276,4371
955,7965,253,8249
313,2340,227,8103
304,5099,951,9971
928,2673,10,8263
860,2910,141,9437
644,3223,805,9431
257,1981,732,745
383,7923,514,2900
652,155,635,8271
991,6364,201,3780
428,5505,434,180
347,5345,149,1112
808,854,950,6069
734,5484,745,2891
597,3097,891,8154
363,4483,508,6593
166,3618,640,2933
118,291,60,4203
809,4070,430,7778
521,7158,294,5536
448,66,673,4231
915,7948,468,7699
308,9933,637,3027
746,5186,780,8753
108,3960,313,16
746,688,584,5873
228,2798,631,322
684,404,712,5620
534,7222,569,6727
760,5978,97,8372
860,4126,813,38
426,4165,185,9462
506,6527,74,9250
344,3444,887,1754
976,9597,728,5702
913,8784,383,8743
174,2758,563,7081
247,3962,996,7745
886,3920,281,4345
526,7231,116,2421
862,1804,719,7585
754,8149,487,4969
74,5079,206,2756
244,4541,784,4142
509,4214,820,8017
61,7456,482,8399
9,6615,843,6943
225,2596,379,9809
625,9524,915,2880
397,3526,523,643
790,8880,453,6767
897,47,454,8653
223,153,909,355
79,1778,549,2066
214,8054,280,3004
713,7081,985,7951
74,5081,19,7859
926,7404,688,4748
879,3932,41,9803
61,6859,261,4983
639,5541,845,6724
295,4401,683,1678
708,4243,51,7844
553,2465,786,7363
786,208,611,7214
511,458,537,151
17,2958,86,7709
58,8405,969,3521
985,5804,350,1911
763,2739,552,4102
845,129,642,9515
701,4625,283,9009
984,2301,775,4965
310,4613,506,7097
474,9276,551,3815
613,144,503,4911
74,9652,829,8159
965,8555,23,2815
477,6867,815,2678
472,4572,839,476
62,3412,506,7548
261,2384,791,9813
507,4408,153,2959
387,6064,938,1573
38,7871,558,8866
275,7758,899,9500
385,3422,439,3688
864,4166,794,1880
448,8840,682,4584
178,9935,157,3089
66,9880,208,9383
366,761,934,1750
56,9938,293,7220
887,3999,963,50
876,7719,590,9540
120,8196,208,8171
491,3631,281,780
999,1207,550,7679
859,6894,912,7781
643,2577,912,2630
621,2961,806,3239
559,6018,560,2197
955,6592,743,6400
412,5721,446,3863
667,4892,932,9980
506,1163,833,9331
369,1007,732,924
527,297,371,7755
848,3968,708,5760
341,6780,392,5784
770,4350,600,5504
8,4138,279,1345
43,3906,118,1420
789,3632,719,6642
9,3743,234,5841
796,4695,123,663
86,6291,276,2004
7,9185,366,6560
36,2837,475,7702
200,6154,647,9036
839,7846,541,1648
478,5689,62,2528
694,2978,844,5766
648,2686,796,2142
994,3758,26,6422
63,4515,942,1537
981,5769,845,3751
536,6781,883,9341
652,77,899,7708
776,2986,361,881
725,3788,222,4161
317,787,67,5350
201,3701,345,1850
739,7337,493,702
154,4318,753,1224
996,7704,181,3880
70,3017,181,2469
198,4200,372,9544
90,4417,166,6388
617,4969,107,5473
23,8587,415,7236
926,4196,798,300
679,2504,965,5404
880,3551,948,8384
360,2303,23,270
238,4790,708,4010
960,949,870,7109
631,4276,56,6451
182,8230,886,2008
556,1354,965,6927
855,314,979,1399
529,9188,497,4874
551,9731,925,122
963,7993,179,5546
315,4395,212,743
730,9897,471,9410
285,7096,611,3627
992,8206,839,3322
615,2858,960,2941
977,3389,706,7274
118,3977,778,1935
137,5940,671,46
872,953,849,4942
48,3531,682,1792
766,3015,18,1647
744,4325,70,9442
914,4538,8,6050
573,5406,890,3235
586,101,715,3121
500,2732,868,5895
266,5617,756,783
268,7567,543,7393
541,6517,886,378
839,3010,680,635
685,6560,343,7498
881,1562,517,8586
862,3178,804,930
695,211,213,4332
62,7208,48,5964
337,5368,434,7915
7,9687,181,9119
745,3050,41,1224
483,4990,704,6378
417,2869,967,3394
7,8830,881,5047
768,4880,910,7055
608,7571,352,139
277,6203,302,5408
864,5649,169,6274
378,3344,291,9662
585,3785,384,1413
338,8196,253,5249
32,3411,765,629
362,9268,27,1733
11,9476,129,7838
427,283,150,8132
347,5799,711,7527
302,6680,180,1793
74,3093,699,9487
590,5626,250,9561
966,7455,373,8767
25,5398,416,2065
76,6944,231,3531
679,9260,137,4476
397,1325,130,4242
945,1783,743,3924
195,9686,629,8156
554,2203,595,5326
524,7828,102,7401
681,9991,202,9384
542,2379,301,629
909,2371,704,7708
121,8695,496,3096
487,2752,185,364
936,7264,9,1136
739,8220,570,2373
583,4088,217,8839
94,5293,436,574
45,8009,881,2625
633,4387,865,4072
491,6857,947,6060
412,6648,173,7117
524,2535,77,479
243,7056,589,2306
498,6253,525,301
964,11,619,6711
87,2253,293,7233
215,4624,279,5491
801,4758,376,673
732,5890,687,9098
211,8335,323,6446
536,6044,439,4585
154,4072,220,4847
255,4790,329,2486
253,397,886,4555
411,2351,238,1026
292,9508,155,9725
43,1506,651,9048
210,1835,464,2047
684,5587,533,765
987,6765,244,3442
99,8753,484,9999
566,2076,56,7297
593,4195,987,3752
443,7813,863,4868
733,4717,749,1723
85,5889,495,3528
733,4714,626,1299
32,1552,247,1049
749,9761,943,2520
131,2125,974,1369
533,7825,889,1115
935,6990,826,9640
78,8550,914,6134
183,179,30,7404
885,2180,890,8478
878,6308,633,1160
343,9256,207,7891
643,8245,158,8534
403,7756,156,5164
935,196,830,1022
546,5090,645,1310
820,8214,311,4255
538,1301,345,5715
656,3711,400,2467
78,9069,55,2981
520,137,626,4029
279,2841,257,7090
125,6761,712,8507
526,868,59,8214
505,8591,271,965
62,9394,52,6614
162,6804,638,3150
894,98,811,3185
22,5579,663,8000
29,4939,234,1759
29,6626,291,6290
780,1536,711,723
82,3168,450,7827
199,1886,365,251
258,7814,120,5421
99,3771,127,140
418,6096,408,8260
945,8454,61,3848
44,4467,541,9335
809,1163,205,7225
98,6558,123,3275
384,94,195,6373
689,4875,266,9573
330,4572,280,154
119,8620,107,3342
999,8223,902,5616
173,6160,328,4318
401,4200,817,8572
390,4541,775,4307
556,965,375,9513
717,5509,304,5448
445,1690,929,7886
466,2275,298,5793
419,9209,111,8284
109,1292,337,1867
385,2332,311,2191
57,5553,299,9118
329,4135,399,6538
882,4377,813,2604
593,7145,446,5469
647,3865,442,2257
18,1849,446,3168
904,1533,452,9906
867,3866,884,8775
784,157,480,5424
802,9065,206,1485
443,8859,166,6948
731,9387,763,8635
689,5649,247,3794
430,3794,246,8176
169,5174,837,1000
325,7063,667,4311
14,4535,997,4653
90,8670,384,6406
613,1471,239,8772
901,2566,269,3691
109,6545,540,152
852,6232,700,9599
853,2938,127,5520
345,9781,233,7396
232,7362,493,874
447,8443,730,1384
404,1065,132,3744
269,318,503,3394
630,76,31,3464
536,4976,266,4674
263,7263,39,7741
52,1995,472,1890
170,8945,363,1945
276,8419,863,4217
859,861,457,9629
965,2390,733,2724
800,2917,18,3188
655,9645,238,380
75,8247,777,8709
779,4746,382,3093
934,1050,852,7296
21,5226,259,1018
478,5263,281,7037
691,5922,164,7204
32,8561,234,4002
795,3972,404,9362
703,6727,97,3916
697,6441,614,4544
827,3439,260,3330
782,8741,338,1090
746,5394,993,2262
721,2263,63,7479
242,9685,506,1413
378,5272,198,1144
828,9555,594,5860
825,3817,413,4007
555,2869,590,1811
507,6119,561,5411
18,4236,765,5899
133,6552,650,80
857,2803,680,2081
742,3021,778,4113
65,927,338,7778
57,2016,374,3600
250,2704,776,471
208,1381,987,3041
923,6831,401,848
321,2026,497,805
594,1760,358,922
749,7544,299,4690
719,639,499,4139
499,7569,941,2749
237,7428,932,1058
457,4130,492,4802
81,2929,672,6105
443,1552,801,5223
672,800,481,341
529,1580,342,1727
741,9207,385,5010
837,9537,318,9891
136,6965,359,8793
18,4770,393,8504
839,5508,39,3579
446,9422,221,6269
616,5399,93,4228
328,5486,781,8091
716,2619,826,5307
586,6275,118,4165
534,7783,348,8318
423,8858,484,8631
346,2685,266,696
133,1193,129,4489
550,2809,757,3277
676,5313,862,9371
51,9486,601,7098
29,5884,240,568
236,7326,145,119
724,1597,436,1349
989,2800,365,1446
414,8373,722,5376
965,1305,519,6947
659,873,309,8819
660,3238,577,8547
108,4047,672,3088
781,1709,528,1671
429,3232,650,2068
284,4641,788,8744
468,6692,819,1126
337,1725,453,3914
328,3163,340,7526
323,2117,135,6859
266,960,170,1424
246,1210,30,6226
334,1878,316,5640
669,5444,890,6994
323,860,192,6766
919,7831,116,1878
38,1643,81,6377
261,3409,814,7860
971,2132,379,2045
202,9015,423,1996
932,84,797,7223
257,381,108,2328
886,7617,101,4365
26,8029,880,9627
643,4523,167,5120
830,4524,788,1348
547,5438,198,8235
70,2362,710,6010
193,1404,209,2243
343,2528,294,4926
387,9734,359,8902
855,5905,276,2926
954,5393,802,1198
33,4667,147,8606
141,7586,632,5421
869,5989,577,3902
874,8005,60,8800
152,2560,412,7129
917,4671,137,334
794,7528,413,9825
822,5425,663,2184
746,6066,888,3798
951,8597,251,8200
124,2573,986,3566
659,8400,115,7283
571,691,857,9979
496,6064,119,9209
502,9462,511,2762
677,7454,785,9857
814,5781,599,5776
876,2043,845,9936
518,6294,998,4605
713,9748,393,3488
306,4683,323,5690
480,687,46,7530
656,3535,806,8060
970,5644,172,463
913,3560,84,112
840,8838,145,9464
480,6212,977,4479
534,2978,99,587
609,5646,100,1113
785,125,840,3175
939,6791,870,4107
65,672,685,5796
526,6495,562,2363
79,4909,388,501
93,5483,126,6680
703,8960,259,1079
613,5310,57,8076
215,7936,427,6849
572,82,58,1531
350,8605,718,4116
154,670,639,6276
557,6049,488,3434
938,6607,603,9372
801,4673,903,9481
457,3792,333,1207
958,6923,763,8015
918,8196,967,1921
845,9895,966,3652
816,6904,901,5806
350,312,811,1709
739,5476,66,8768
398,5002,170,2037
386,7896,134,4255
370,9187,218,8883
629,8625,665,5967
314,5715,222,3224
437,9843,344,6671
342,1238,905,9776
403,8621,863,7430
932,8190,17,1886
636,4618,590,7670
743,6299,590,898
95,1868,988,4619
833,5349,35,1812
396,5729,22,3595
113,6717,124,1863
814,2784,784,9204
53,9618,743,5849
882,9530,946,7394
953,9544,627,8479
734,3083,908,6008
142,4447,330,7131
202,4343,809,3316
212,8836,170,4199
777,8751,607,5421
455,1945,464,1945
352,6844,885,3014
93,2988,11,8895
878,1616,724,6330
637,9880,127,3970
162,1514,510,9775
545,2860,326,4404
8,2928,170,4085
764,8167,704,7715
980,4355,997,9014
389,2030,572,3862
148,2016,865,5557
794,5441,868,6124
697,1196,729,5057
45,9099,501,1634
462,5877,283,3041
82,1041,396,4811
511,885,324,9046
702,3952,1,919
483,3616,863,8990
809,4160,143,798
2,18,670,6029
932,8373,617,5652
584,9539,54,5299
236,826,238,6965
239,2373,351,1403
252,310,742,5719
64,898,346,5399
630,4168,843,7548
242,6800,56,9575
643,3181,568,4895
833,5886,825,9169
157,342,709,7876
760,1286,242,8455
740,8500,40,2202
902,5019,501,6422
77,3870,180,9690
741,2650,333,819
20,599,406,9814
22,9786,446,541
795,4698,354,8141
461,1037,993,7296
344,687,562,9091
730,4351,965,6318
171,9861,903,4715
222,755,95,7109
340,8168,613,623
746,7899,586,4573
849,2922,459,5491
155,1950,487,5289
597,6507,480,3463
432,9825,254,9203
914,8610,847,7300
177,5681,931,3233
840,8803,691,8555
626,7061,25,2228
338,1433,515,1371
509,8590,393,5878
656,298,422,9690
435,8359,604,8537
751,888,40,2136
691,7895,196,9692
834,2220,339,5185
417,2475,455,7159
532,8603,302,137
496,399,683,8363
387,6706,585,5455
576,5668,595,5028
238,3611,254,3004
152,6856,72,4905
991,7400,249,8771
156,9987,255,6504
170,212,129,688
343,2886,457,2524
268,5399,772,1259
810,1627,718,9368
220,6320,110,8964
843,281,681,8587
380,4138,498,9734
230,2495,903,1084
456,3289,87,1797
575,6582,687,8157
221,7676,779,8066
45,1506,138,2698
979,9530,515,7731
57,4671,844,6488
891,5639,137,3037
556,2469,705,7752
178,9902,652,1628
780,4789,616,3923
84,2325,523,7367
991,3259,859,7181
896,6782,9,9694
621,7420,652,7108
34,3026,202,4285
849,359,225,1135
596,5686,468,3656
169,854,81,1105
827,5127,103,1279
137,2587,213,1605
432,8687,909,9241
484,3973,567,4241
284,8064,106,4618
354,7226,629,3893
682,1157,956,5967
642,8828,782,9515
720,3957,667,5997
746,7703,515,7222
205,5138,834,2135
529,9134,151,6228
28,3331,796,4599
907,7042,823,8126
200,6688,975,4114
164,3661,643,3717
413,1188,748,2455
851,9969,154,3892
405,2217,204,4669
857,1659,513,9138
608,2370,524,5274
919,9427,117,8126
250,6746,201,2904
939,3819,435,1267
840,7095,860,6815
163,5198,214,9299
458,8219,359,6287
719,1248,441,7470
594,9982,990,4436
179,6657,616,9690
60,8743,503,6195
842,747,531,5993
756,1634,281,7225
499,6353,515,4824
810,8953,0,4800
496,5041,891,8924
984,8990,727,6556
738,2992,551,8884
722,2780,435,7511
5,8050,47,5996
740,1562,862,4874
306,2192,725,3542
367,281,194,5077
863,3937,634,8448
405,4307,153,9668
912,5444,445,210
992,8012,852,5034
362,9266,819,9262
126,6051,304,486
410,8382,831,3121
167,2639,521,6674
593,3830,387,6350
165,3475,411,4032
202,2401,285,567
386,1676,347,9150
42,2672,531,2373
805,6703,242,8769
615,9023,94,2605
893,8318,26,474
178,2882,858,283
331,3697,974,4246
660,8154,660,7079
876,2847,694,9927
275,208,802,7636
21,2420,256,9118
134,646,302,4094
724,746,191,2386
340,331,979,2105
637,5202,48,9464
897,821,110,2614
290,7097,520,9851
841,2357,5,9663
801,3254,342,2514
795,4856,323,200
282,984,599,2398
62,7555,706,4158
950,7593,980,5194
598,8868,406,1513
664,3183,693,1883
487,933,168,5915
559,3576,193,1968
849,5210,88,8159
602,811,195,8929
674,5135,650,2173
754,6987,566,9554
374,92,922,9362
947,8741,825,3742
794,5923,719,6554
738,3422,164,1869
500,2734,579,8776
208,3031,841,1248
709,4195,872,4074
829,731,971,8514
478,2849,628,279
597,3549,185,1142
294,4834,21,3810
334,7261,475,3581
385,5689,110,7558
919,5665,875,1647
690,3603,24,7993
659,2909,238,4542
210,3384,369,9995
651,7213,208,3608
445,5160,232,9830
759,5528,211,2644
828,799,694,4333
109,8764,960,6753
157,5107,486,7118
912,8246,67,8828
716,4594,581,1986
626,2521,883,1960
518,2039,874,1082
929,5347,311,8709
992,356,518,8577
173,2413,881,5771
507,679,261,6590
536,5161,478,7837
603,7942,875,7520
828,5236,788,6601
675,4580,864,2322
288,8611,139,7892
698,8220,148,7814
323,7351,396,6913
784,3330,514,748
279,2507,260,8872
929,8807,16,9690
918,6610,433,8304
968,1843,957,5346
760,6539,915,3271
5,4395,434,8209
891,6783,628,6294
159,9194,513,4315
825,4639,320,5487
314,4985,872,8658
525,7048,877,9920
426,8425,759,5294
101,4304,372,2512
110,2020,557,8100
545,5400,501,7727
125,5650,974,2993
354,1929,46,2727
139,1216,111,5358
755,3305,485,7759
509,3352,632,8219
307,6597,401,5284
80,3069,129,9141
721,8518,380,8623
37,8269,997,4337
182,558,923,2228
736,623,705,5584
118,1433,612,6591
364,8580,749,4444
534,2447,446,6038
592,104,17,2391
23,4094,908,3963
300,1792,161,8048
193,8689,746,6313
492,4891,585,1598
392,5965,830,1748
635,5267,170,6709
779,1921,591,5755
633,7563,586,4590
431,5667,481,1095
845,6272,919,3024
927,6391,335,2779
299,9465,277,5884
743,6601,87,7427
127,3416,706,5994
900,5599,633,2583
504,5448,416,8446
69,9945,32,7063
605,1023,387,5463
813,7475,310,6909
339,5723,103,4300
654,5856,348,1264
724,6470,394,7535
926,8766,439,2381
600,2676,975,6875
357,8149,555,286
576,4562,785,6552
181,9545,772,6885
77,8182,131,5987
584,6790,167,2286
517,6579,174,5464
997,6481,110,2754
790,947,771,3018
555,6459,376,4081
761,2349,980,1207
652,4206,524,2772
15,8670,455,2534
563,4399,863,8915
783,6689,938,1290
478,3372,72,6858
462,2729,623,9614
284,2110,27,7107
340,6868,737,6408
430,2773,202,8913
69,8231,37,4840
258,6272,445,4800
165,2246,138,6407
467,2548,219,9064
219,7194,897,7802
954,4002,454,9305
86,7402,252,9631
136,5667,875,4478
810,2357,306,5724
704,5149,671,2828
468,8084,705,3045
481,5581,682,3921
65,3786,611,3524
770,715,439,9351
467,4853,97,3232
844,1083,562,6480
163,8540,74,9161
739,2376,280,2617
599,4800,293,8295
181,3369,354,2377
957,1037,217,6047
176,8702,209,1248
406,9768,268,1760
903,5458,691,2714
27,9856,737,5376
734,1512,572,524
419,5854,8,3873
561,5375,397,5075
475,2198,385,5856
97,3983,745,4201
859,7430,176,1441
366,2267,642,930
119,8164,154,7046
629,1182,176,7736
443,8610,934,8023
955,4320,393,2788
582,5995,77,1145
215,1441,577,1622
919,6036,690,9081
547,9098,188,7801
907,5102,867,8656
916,5136,223,3698
100,4352,797,5038
437,4674,290,3104
378,8782,418,9904
527,5864,855,2603
270,983,286,7595
852,5635,4,2374
538,2688,934,592
86,2498,997,5742
602,6828,703,1384
580,4840,818,9658
237,8181,260,8840
566,5864,327,1451
227,6017,432,4604
19,9100,670,2011
976,5503,223,60
161,5334,582,8511
904,7753,977,7691
949,5703,183,3975
112,3650,943,4372
374,2374,403,5354
779,1319,492,9550
638,2486,278,7405
74,7759,156,5783
736,8195,927,3370
634,2045,591,3690
955,8546,916,9851
114,9354,886,8459
453,7318,737,9038
913,7501,213,2934
192,8247,753,5503
852,6533,599,3173
279,9418,203,307
221,9754,869,7129
865,1902,134,5881
780,7617,247,2014
29,8619,172,7545
890,5719,976,1241
908,8546,554,550
233,2723,389,4235
370,2657,750,9693
173,7862,30,5772
285,8718,423,7702
381,9259,700,2354
668,6329,377,6143
505,2761,441,1402
440,8252,854,5878
653,3454,834,2395
653,8412,149,317
21,2419,288,5128
674,5287,301,5669
158,2636,178,8108
20,1445,330,5526
947,1302,83,2717
975,8968,559,1922
701,3273,842,8555
28,238,338,2679
9,7718,557,3727
99,7531,612,1435
950,7800,492,1790
619,7602,901,7776
292,6084,300,8310
84,9451,883,2287
981,8554,793,5581
963,5563,756,2206
94,2291,833,6967
862,8369,14,1596
455,307,560,9038
755,5588,982,4929
646,4310,102,9449
285,8008,221,4145
136,1508,682,5911
231,6584,516,9495
448,46,426,2147
222,5130,937,9548
525,7312,216,2671
698,2496,655,9247
288,1151,454,1291
37,4931,394,459
915,3882,194,6652
930,5768,432,8710
810,6475,554,6535
591,9692,224,6046
165,3317,577,6245
51,4505,630,5948
276,6644,832,1486
176,7729,973,66
449,4866,269,9681
177,7919,259,7598
161,3518,566,2983
364,7979,176,807
83,6564,934,9605
505,788,294,5084
934,4042,255,8328
769,6517,970,5930
759,3006,190,56
672,6722,185,8244
128,6923,354,5991
91,9338,579,106
418,5778,13,1217
866,8340,499,341
755,6979,897,9996
590,323,485,5030
528,4355,355,6727
155,548,438,508
420,6725,202,4252
167,4349,783,7052
614,9444,408,8047
689,3213,914,6969
351,3380,920,6990
898,8960,195,2651
865,3686,782,6144
519,3818,303,6073
288,5634,74,4584
220,2633,408,1761
116,956,516,6674
842,1988,934,4892
53,3713,433,3778
121,5936,855,1949
109,8153,140,7225
270,6551,551,4368
777,4308,389,5185
22,8961,800,6781
672,9839,869,5598
752,5869,499,4467
746,5982,375,4572
567,454,53,751
257,2401,624,165
893,1360,763,1797
595,769,184,9194
385,3017,77,6883
941,1665,607,2439
561,426,838,4834
401,2367,280,7505
200,5046,457,8102
856,4226,296,6472
673,2280,933,955
769,3995,815,4999
641,3942,906,6120
584,7558,837,9617
552,930,225,8445
846,7063,854,8212
800,8644,536,9798
927,9791,214,8519
356,99,971,5991
279,5431,341,1324
810,5691,691,63
76,2529,60,6688
673,3062,787,9127
831,364,142,5592
963,8933,309,7442
762,4942,847,2884
820,4118,16,3356
474,9017,808,7166
944,2589,981,9773
878,568,960,3049
448,8412,381,9973
485,6768,508,7795
821,8381,868,8255
284,8770,519,6869
203,4868,705,4112
813,2901,202,5823
399,4063,979,4726
329,5854,909,5407
273,7239,813,4762
919,5433,251,2264
322,8479,98,160
457,574,74,4333
471,2449,313,7156
341,9679,960,8117
859,4854,41,8285
378,9910,710,7510
920,6828,549,1916
910,2201,937,6012
287,7791,938,3163
974,4488,339,1872
442,3938,84,9423
542,1835,206,6995
825,5349,868,6727
444,4757,889,6402
497,9006,636,9277
145,8437,408,1713
542,5505,368,466
383,4786,159,6210
418,4651,550,643
571,9484,367,6045
443,5632,30,3512
340,2944,808,935
432,6770,651,8721
490,370,925,7677
964,3258,584,5065
511,2513,466,9223
161,7534,276,8725
873,4136,808,9143
862,6012,141,7107
693,873,560,2345
377,7499,864,2413
165,8194,523,8227
245,9758,79,2437
683,1849,624,1347
477,8177,184,1464
819,6641,966,9670
390,9372,821,8653
132,4549,276,1549
449,3389,598,8069
551,6506,848,1607
141,7328,672,8570
158,9678,517,8155
737,5368,297,8049
790,9277,498,5324
360,5540,896,3994
901,2952,42,4853
370,7533,513,5868
995,8013,670,8173
521,3956,559,1516
437,8420,204,9906
576,4438,360,8660
461,9310,707,5215
38,6537,292,6493
251,8550,748,983
897,8158,622,5192
206,1537,826,9881
299,9151,145,6398
843,9487,970,5900
320,7919,651,213
109,4937,907,6194
581,9247,20,699
730,5443,551,4758
330,2165,920,5834
700,8569,616,6415
641,6116,944,4885
733,6227,347,7469
276,56,837,7495
657,6226,72,6056
402,5448,397,2072
655,3570,455,7366
473,4117,995,4457
720,5064,307,7076
525,5975,275,9876
222,9380,771,7529
872,8500,842,1391
574,1261,484,8696
927,7387,122,3095
70,2569,311,4363
867,4402,843,5511
567,5444,641,5658
748,8317,363,2896
539,9317,269,4996
439,7160,831,3312
495,942,955,4227
649,2457,415,45
130,2507,541,2026
282,3921,181,3753
212,5471,212,5815
419,4601,246,3053
303,1612,190,483
823,8119,191,5903
233,5209,299,2142
637,8968,832,2366
848,9675,267,486
787,9701,204,5826
211,5583,193,1038
108,6256,734,462
79,8571,34,5913
411,1877,878,6304
695,754,822,3774
613,1020,898,125
91,4798,286,4402
259,8803,140,1543
442,8374,468,8772
685,8213,818,1368
447,455,661,9881
287,8551,632,150
358,4749,785,1558
279,7159,375,3135
647,9945,873,292
332,4094,306,8828
466,7609,344,1163
856,7133,187,9359
994,7125,83,8825
327,96,738,6374
58,7229,712,4906
494,5456,398,1672
658,5022,298,7871
340,6554,249,3892
746,9500,90,9688
451,4251,495,6647
756,8551,519,285
951,7141,247,4628
406,7736,719,6398
389,5864,824,6283
941,5810,227,7112
93,4860,805,4820
235,2803,103,5600
537,4675,737,9555
890,2114,374,4679
171,3193,323,2435
750,3312,161,6470
898,7381,291,4605
455,6041,561,3777
653,6903,130,1584
940,8482,896,8022
501,4010,13,4887
960,6874,492,124
647,4401,235,2392
999,762,484,2070
135,6955,954,785
938,199,384,799
774,6832,53,2987
38,9004,508,5854
917,3315,824,1577
569,6515,853,8465
95,3855,353,3559
637,7562,442,6515
202,7644,921,1228
746,5776,340,9895
270,7674,49,3562
432,39,349,4620
308,6802,981,9435
329,1968,84,4345
